vehicle_name,model,vehicle_type,export_status,dealer_name,model_year,location,fuel_type,mileage,spec,price
toyota,    Hilux,    Pick Up Truck,   Can be exported,Tayla Motors FZE,2023,  Dubai,  Gasoline,0,  GCC,125000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Tayla Motors FZE,2023,  Dubai,  Gasoline,0,  GCC,255000.0
toyota,    Tacoma,    Pick Up Truck,   Can be exported,Sahara Motors FZE,2023,  Dubai,  Gasoline,0,  GCC,176000.0
toyota,    Land Cruiser Hard Top,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Diesel,0,  GCC,165000.0
toyota,    Land Cruiser,    SUV/Crossover,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Gasoline,0,  GCC,281000.0
toyota,    4-Runner,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Gasoline,17,  Import,212000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Hybrid,12,  Import,300000.0
toyota,    Land Cruiser,    SUV/Crossover,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Diesel,0,  Import,256000.0
toyota,    Tacoma,    Pick Up Truck,   Can be exported,Farago Motors,2023,  Dubai,  Gasoline,0,  Import,189000.0
toyota,    Highlander,    SUV/Crossover,   Only for export,Farago Motors,2023,  Dubai,  Gasoline,0,  Import,225000.0
toyota,    Land Cruiser Hard Top,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Diesel,0,  GCC,149800.0
toyota,    Land Cruiser,    SUV/Crossover,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Gasoline,0,  Import,265000.0
toyota,    Camry,    Sedan,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Gasoline,0,  GCC,122000.0
toyota,    Camry,    Sedan,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Gasoline,0,  GCC,130000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Gasoline,0,  GCC,126000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,S U V Motors,2023,  Dubai,  Gasoline,0,  GCC,385000.0
toyota,    Hilux,    Pick Up Truck,   Only for export,T R D Segrex,2023,  Dubai,  Gasoline,0,  GCC,112000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Tayla Motors FZE,2023,  Dubai,  Gasoline,0,  GCC,137000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,386000.0
toyota,    Camry,    Sedan,   Only for export,Farago Motors,2023,  Dubai,  Gasoline,0,  Import,105000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Farago Motors,2022,  Dubai,  Diesel,0,  GCC,83000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Tayla Motors FZE,2023,  Dubai,  Diesel,0,  GCC,113000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Farago Motors,2022,  Dubai,  Diesel,0,  GCC,92000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Farago Motors,2023,  Dubai,  Gasoline,0,  Import,239000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,RMA Used Cars L.L.C,2023,  Dubai,  Gasoline,0,  GCC,389000.0
toyota,    Camry,    Sedan,   Only for export,Farago Motors,2023,  Dubai,  Gasoline,0,  Import,105000.0
toyota,    Camry,    Sedan,   Only for export,Farago Motors,2023,  Dubai,  Gasoline,0,  GCC,99900.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,375000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,Sikandar Motors FZE,2023,  Dubai,  Gasoline,0,  GCC,185000.0
toyota,    Camry,    Sedan,   Only for export,Farago Motors,2023,  Dubai,  Gasoline,0,  GCC,124500.0
toyota,    Camry,    Sedan,   Only for export,Farago Motors,2023,  Dubai,  Gasoline,0,  Import,112000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,T R D Segrex,2022,  Dubai,  Gasoline,0,  GCC,210000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Tayla Motors FZE,2023,  Dubai,  Gasoline,0,  GCC,137000.0
toyota,    Hilux,    Pick Up Truck,   Only for export,Farago Motors,2023,  Dubai,  Gasoline,0,  GCC,103000.0
toyota,    Land Cruiser,    SUV/Crossover,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Diesel,0,  Import,346000.0
toyota,    Land Cruiser,    SUV/Crossover,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Diesel,0,  GCC,350000.0
toyota,    Land Cruiser,    SUV/Crossover,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Diesel,0,  Import,380000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,Allied Motors Trading LLC,2023,  Dubai,  Gasoline,0,  Import,267000.0
toyota,    Lite-Ace,    Van,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Gasoline,0,  GCC,60000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,S.K Motors FZCO,2022,  Dubai,  Diesel,0,  GCC,302000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Allied Motors Trading LLC,2022,  Dubai,  Gasoline,0,  GCC,266000.0
toyota,    Camry,    Sedan,   Can be exported,Segrex Auto FZCO,2023,  Dubai,  Gasoline,0,  Import,120000.0
toyota,    Hiace,    Van,   Can be exported,Soltan Auto,2023,  Dubai,  Diesel,0,  GCC,116000.0
toyota,    Rush,    SUV/Crossover,   Only for export,Allied Motors Trading LLC,2023,  Dubai,  Gasoline,0,  GCC,64000.0
toyota,    Hilux,    Pick Up Truck,   Only for export,T R D Segrex,2023,  Dubai,  Gasoline,0,  GCC,91000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Diesel,0,  Import,120500.0
toyota,    Corolla Cross,    Hatchback,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Hybrid,0,  Import,156000.0
toyota,    Fortuner,    SUV/Crossover,   Can be exported,Legend Motors FZCO,2022,  Dubai,  Diesel,0,  GCC,125000.0
toyota,    Camry,    Sedan,   Can be exported,Farago Motors,2023,  Dubai,  Gasoline,0,  GCC,124500.0
toyota,    bZ4X,    SUV/Crossover,   Can be exported,Al Hamra Motors,2022,  Dubai,  Electric,0,  Import,129000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Pegasus Automobile FZE,2023,  Dubai,  Gasoline,0,  Import,275000.0
toyota,    Land Cruiser,    SUV/Crossover,   Only for export,Farago Motors,2023,  Dubai,  Gasoline,0,  GCC,279000.0
toyota,    Granvia,    Van,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,209000.0
toyota,    Raize,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,69000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Gasoline,0,  GCC,315000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Gasoline,0,  GCC,391000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,379000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Mizdawy Motors LLC,2023,  Dubai,  Diesel,0,  GCC,163000.0
toyota,    Yaris,    Hatchback,   Can be exported,Farago Motors,2023,  Dubai,  Gasoline,0,  Import,199000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Gasoline,0,  Import,320000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Gasoline,0,  Import,340000.0
toyota,    Yaris,    Sedan,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,59800.0
toyota,    Hiace,    Van,   Can be exported,Soltan Auto,2023,  Dubai,  Diesel,0,  Import,122000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Gasoline,0,  Import,310000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Hybrid,0,  Import,360000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Hybrid,0,  Import,400000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Hybrid,0,  Import,360000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Hybrid,0,  Import,340000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Gasoline,0,  Import,155000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,146500.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,289000.0
toyota,    Corolla,    Sedan,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Gasoline,0,  Import,70000.0
toyota,    Corolla,    Sedan,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Gasoline,0,  Import,61000.0
toyota,    Rush,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,62500.0
toyota,    Raize,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,68500.0
toyota,    Hiace,    Bus,   Can be exported,Soltan Auto,2023,  Dubai,  Diesel,0,  GCC,121999.0
toyota,    Hiace,    Van,   Can be exported,Arabia One International,2022,  Dubai,  Gasoline,0,  GCC,135000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,139800.0
toyota,    Prado,    SUV/Crossover,   Can be exported,Mizdawy Motors LLC,2023,  Dubai,  Gasoline,0,  GCC,175000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,99800.0
toyota,    Fortuner,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,124500.0
toyota,    Raize,    Hatchback,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,68500.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,121800.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,99800.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,99800.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Mizdawy Motors LLC,2023,  Dubai,  Gasoline,0,  Import,245000.0
toyota,    Yaris,    Sedan,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,59800.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Diesel,0,  Import,92500.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,258000.0
toyota,    Raize,    SUV/Crossover,   Can be exported,Ideal Cars L.L.C,2023,  Dubai,  Gasoline,0,  GCC,74000.0
toyota,    Raize,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,68500.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,Prestige Motors L.L.C,2022,  Dubai,  Gasoline,26,  Import,335000.0
toyota,    Granvia,    Van,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,209000.0
toyota,    Granvia,    Van,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,209000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,123800.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Diesel,0,  GCC,92000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Diesel,0,  GCC,109000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Diesel,0,  GCC,109000.0
toyota,    Lite-Ace,    Van,   Can be exported,Arabia One International,2023,  Dubai,  Gasoline,0,  GCC,55000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,159000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Gasoline,0,  GCC,138000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Arabia One International,2022,  Dubai,  Diesel,0,  GCC,129000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Auto Deals Car Trading L.L.C.,2023,  Dubai,  Gasoline,0,  GCC,435000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Diesel,0,  GCC,146500.0
toyota,    Corolla,    Sedan,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,66000.0
toyota,    Corolla,    Sedan,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,70000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,S.K Motors FZCO,2022,  Dubai,  Gasoline,0,  GCC,325000.0
toyota,    Prado,    SUV/Crossover,   Only for export,Central Motors,2022,  Dubai,  Gasoline,0,  Import,138000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Mizdawy Motors LLC,2022,  Dubai,  Gasoline,0,  GCC,365000.0
toyota,    Corolla Cross,    Hatchback,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Hybrid,0,  Import,139000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,312000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,289000.0
toyota,    Corolla Cross,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Hybrid,0,  Import,139000.0
toyota,    Corolla Cross,    Hatchback,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Hybrid,0,  Import,139000.0
toyota,    bZ4X,    SUV/Crossover,   Can be exported,Prestige Motors L.L.C,2022,  Dubai,  Electric,12,  Import,117900.0
toyota,    Corolla Cross,    Hatchback,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Hybrid,0,  GCC,122000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Soltan Auto,2022,  Dubai,  Diesel,0,  GCC,95000.0
toyota,    RAV 4,    SUV/Crossover,   Can be exported,Soltan Auto,2023,  Dubai,  Hybrid,0,  GCC,124000.0
toyota,    4-Runner,    SUV/Crossover,   Can be exported,Pegasus Automobile FZE,2023,  Dubai,  Gasoline,0,  Import,228000.0
toyota,    Hilux,    Pick Up Truck,   Only for export,Pegasus Automobile FZE,2023,  Dubai,  Diesel,0,  GCC,165000.0
toyota,    Rush,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,62500.0
toyota,    Land Cruiser,    SUV/Crossover,   Only for export,MPI Middle East FZE,2022,  Dubai,  Diesel,0,  Import,359500.0
toyota,    Lite-Ace,    Van,   Can be exported,Arabia One International,2023,  Dubai,  Gasoline,0,  GCC,69000.0
toyota,    Granvia,    Bus,   Can be exported,FALCONS GT MOTORS,2023,  Dubai,  Diesel,0,  GCC,230000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Atlantis Motors FZE,2022,  Dubai,  Diesel,0,  GCC,295000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,255000.0
toyota,    FJ Cruiser,    SUV/Crossover,   Can be exported,Atlantis Motors FZE,2023,  Dubai,  Gasoline,0,  GCC,165000.0
toyota,    Hiace,    Van,   Can be exported,Abronn fze,2022,  Dubai,  Gasoline,0,  GCC,122000.0
toyota,    Rush,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,30,  GCC,62500.0
toyota,    Lite-Ace,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,63000.0
toyota,    Yaris,    Sedan,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,60000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,282000.0
toyota,    Highlander,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,165000.0
toyota,    Corolla Cross,    Hatchback,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Hybrid,0,  GCC,105000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Atlantis Motors FZE,2023,  Dubai,  Gasoline,0,  GCC,155000.0
toyota,    Corolla Cross,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Hybrid,0,  GCC,119000.0
toyota,    Corolla Cross,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Hybrid,0,  GCC,105000.0
toyota,    Corolla Cross,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Hybrid,0,  GCC,105000.0
toyota,    C-HR,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,112000.0
toyota,    RAV 4,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Hybrid,0,  GCC,142000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,112000.0
toyota,    Raize,    Hatchback,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,73500.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,129000.0
toyota,    Lite-Ace,    Van,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,63000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,199000.0
toyota,    RAV 4,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,135000.0
toyota,    Camry,    Sedan,   Only for export,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,115000.0
toyota,    FJ Cruiser,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,163000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,129000.0
toyota,    Raize,    SUV/Crossover,   Can be exported,AYT MOTORS,2022,  Dubai,  Gasoline,0,  GCC,70500.0
toyota,    Rush,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,62500.0
toyota,    Prado,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,175000.0
toyota,    Raize,    Hatchback,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,73500.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,145000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,143000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,299000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,299000.0
toyota,    Raize,    Hatchback,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,77000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,101500.0
toyota,    Corolla,    Sedan,   Can be exported,Prestige Motors L.L.C,2023,  Dubai,  Hybrid,12,  Import,64900.0
toyota,    Corolla Cross,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,119000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,97000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,138000.0
toyota,    Rush,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Gasoline,0,  GCC,62500.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Diesel,0,  GCC,103000.0
toyota,    Corolla Cross,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2023,  Dubai,  Gasoline,0,  GCC,99000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,386000.0
toyota,    RAV 4,    SUV/Crossover,   Can be exported,Soltan Auto,2023,  Dubai,  Hybrid,0,  GCC,124000.0
toyota,    RAV 4,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Hybrid,0,  GCC,138000.0
toyota,    Avalon,    Sedan,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Gasoline,0,  GCC,171000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,136000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,129000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Only for export,Empire Gulf General Trading,2023,  Dubai,  Diesel,0,  GCC,175000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Only for export,Empire Gulf General Trading,2022,  Dubai,  Diesel,0,  GCC,165000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,105000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Diesel,0,  Import,269000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Diesel,0,  Import,239000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,165000.0
toyota,    Tundra,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  Import,229000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,148000.0
toyota,    Rush,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2023,  Dubai,  Gasoline,0,  GCC,66000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Soltan Auto,2022,  Dubai,  Gasoline,0,  Import,365000.0
toyota,    Raize,    SUV/Crossover,   Can be exported,GNN Motor FZCO,2022,  Dubai,  Gasoline,0,  GCC,73500.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Diesel,0,  GCC,159000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Steerwell Used Cars TR CO L.L.C,2022,  Dubai,  Gasoline,0,  GCC,146000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,183000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Private Seller,2023,  Dubai,  Diesel,0,  GCC,138000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,392000.0
toyota,    Hilux,    Pick Up Truck,   Can be exported,Private Seller,2023,  Dubai,  Diesel,0,  Import,92000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Private Seller,2022,  Dubai,  Diesel,0,  GCC,180000.0
toyota,    Land Cruiser Hard Top,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Diesel,0,  GCC,168000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Diesel,0,  Import,350000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  Import,370000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Diesel,0,  GCC,390000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,392000.0
toyota,    Sequoia,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Hybrid,0,  Import,515000.0
toyota,    Land Cruiser Hard Top,    Pick Up Truck,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,167000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2022,  Dubai,  Gasoline,0,  GCC,320000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Diesel,0,  Import,260000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2023,  Abu Dhabi,  Gasoline,0,  GCC,380000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,270000.0
toyota,    Land Cruiser Pickup,    Pick Up Truck,   Can be exported,Private Seller,2022,  Dubai,  Gasoline,0,  GCC,159000.0
toyota,    Camry,    Sedan,   Can be exported,Private Seller,2023,  Dubai,  Gasoline,0,  GCC,93000.0
toyota,    Corolla,    Sedan,   Can be exported,Private Seller,2022,  Dubai,  Gasoline,0,  Import,63000.0
toyota,    Corolla,    Sedan,   Can be exported,Private Seller,2022,  Dubai,  Gasoline,0,  Import,63500.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2022,  Dubai,  Diesel,0,  Import,376000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2022,  Dubai,  Gasoline,0,  GCC,343000.0
toyota,    Land Cruiser,    SUV/Crossover,   Can be exported,Private Seller,2022,  Dubai,  Diesel,0,  Import,440000.0
toyota,    Prado,    SUV/Crossover,   Can be exported,Private Seller,2022,  Dubai,  Gasoline,0,  GCC,234000.0
